movie_id,title,year,rating,duration,metascore,actors
tt0083658,Blade Runner,1982,8.1,117,84,nm0000148:Harrison Ford|nm0000442:Rutger Hauer|nm0000707:Sean Young|nm0001579:Edward James Olmos|nm0001826:M. Emmet Walsh|nm0000435:Daryl Hannah|nm0761836:William Sanderson|nm0001397:Brion James|nm0877185:Joe Turkel|nm0001026:Joanna Cassidy|nm0393222:James Hong|nm0667133:Morgan Paull|nm0860385:Kevin Thompson|nm0020632:John Edward Allen|nm0131987:Hy Pyke|nm0386412:Kimiko Hiroshige|nm0645565:Bob Okazaki|nm0218540:Carolyn DeMirjian
tt0112471,Before Sunrise,1995,8.1,101,79,nm0000160:Ethan Hawke|nm0000365:Julie Delpy|nm0248600:Andrea Eckert|nm0702541:Hanno Pöschl|nm0115690:Karl Bruckschwaiger|nm0748239:Tex Rubinowitz|nm0542278:Erni Mangold|nm0144635:Dominik Castell|nm0125379:Haymon Maria Buttinger|nm0906464:Harald Waiglein|nm0422115:Bilge Jeschim|nm0475991:Kurti|nm0918326:Hans Weingartner|nm0528951:Liese Lyon|nm0400059:Peter Ily Huemer|nm0718604:Otto Reiter|nm0474696:Hubert Fabian Kulterer|nm0028963:Branko Andric
tt2267998,Gone Girl,2014,8.1,149,79,nm0000255:Ben Affleck|nm0683253:Rosamund Pike|nm0000439:Neil Patrick Harris|nm1347153:Tyler Perry|nm4689420:Carrie Coon|nm0225332:Kim Dickens|nm0297578:Patrick Fugit|nm0166359:David Clennon|nm0051862:Lisa Banes|nm0701512:Missi Pyle|nm1589279:Emily Ratajkowski|nm1988111:Casey Wilson|nm3860305:Lola Kirke|nm2933542:Boyd Holbrook|nm0000688:Sela Ward|nm0635851:Lee Norris|nm0574535:Jamie McShane|nm0446964:Leonard Kelly-Young
tt0382932,Ratatouille,2007,8.1,111,96,nm0004951:Brad Garrett|nm0738918:Lou Romano|nm0652663:Patton Oswalt|nm0000453:Ian Holm|nm0001133:Brian Dennehy|nm0812307:Peter Sohn|nm0000564:Peter O'Toole|nm0000413:Janeane Garofalo|nm0004715:Will Arnett|nm2029107:Julius Callahan|nm0001664:James Remar|nm0001652:John Ratzenberger|nm0628599:Teddy Newton|nm0297306:Tony Fucile|nm0826039:Jake Steinfeld|nm0083348:Brad Bird|nm1102177:Stéphane Roux|nm2831082:Jack Bird
tt0198781,"Monsters, Inc.",2001,8.1,92,79,nm0000345:Billy Crystal|nm0000422:John Goodman|nm0316701:Mary Gibbs|nm0000114:Steve Buscemi|nm0000336:James Coburn|nm0000236:Jennifer Tilly|nm0677037:Bob Peterson|nm0001652:John Ratzenberger|nm0000568:Frank Oz|nm0314870:Daniel Gerson|nm0839915:Steve Susskind|nm0001372:Bonnie Hunt|nm0682066:Jeff Pidgeon|nm0085499:Samuel Lord Black|nm0029460:Jack Angel|nm0074036:Bob Bergen|nm0120309:Rodger Bumpass|nm0174581:Gino Conforti
tt0073195,Jaws,1975,8.1,124,87,nm0001702:Roy Scheider|nm0001727:Robert Shaw|nm0000377:Richard Dreyfuss|nm0308882:Lorraine Gary|nm0358069:Murray Hamilton|nm0331956:Carl Gottlieb|nm0469552:Jeffrey Kramer|nm0045681:Susan Backlinie|nm0277204:Jonathan Filley|nm0343722:Ted Grossman|nm0714268:Chris Rebello|nm0578054:Jay Mello|nm0276444:Lee Fierro|nm0903386:Jeffrey Voorhees|nm0455475:Craig Kingsbury|nm0627495:Robert Nevin|nm0001940:Peter Benchley|nm7295817:Tim Aguirre
tt0892769,How to Train Your Dragon,2010,8.1,98,75,nm0059431:Jay Baruchel|nm0124930:Gerard Butler|nm2395586:Christopher Mintz-Plasse|nm0272401:Craig Ferguson|nm1065229:America Ferrera|nm1706767:Jonah Hill|nm2554352:T.J. Miller|nm1325419:Kristen Wiig|nm0235960:Robin Atkin Downes|nm1213504:Philip McGrade|nm1795362:Kieron Elliott|nm0421332:Ashley Jensen|nm0855039:David Tennant|nm0858378:Randy Thom
tt0107207,In the Name of the Father,1994,8.1,133,84,nm0000358:Daniel Day-Lewis|nm0000592:Pete Postlethwaite|nm0188949:Alison Crosbie|nm2535022:Philip King|nm0000668:Emma Thompson|nm0380248:Nye Heron|nm0112390:Anthony Brophy|nm0564525:Frankie McCafferty|nm0913107:Paul Warriner|nm0909720:Julian Walsh|nm0938176:Stuart Wolfenden|nm0175420:Jo Connor|nm0137630:Karen Carlisle|nm0602968:Seamus Moran|nm0126124:Billy Byrne|nm0564349:Maureen McBride|nm0634279:Jane Nolan|nm0341279:Laurence Griffin
tt3011894,Relatos salvajes,2014,8.1,122,77,nm0334882:Darío Grandinetti|nm0555404:María Marull|nm0897640:Mónica Villa|nm0823435:Diego Starosta|nm1254515:Marcelo Frasca|nm3004685:Lucila Mangone|nm3692508:María Laura Caccamo|nm6850008:Carlos Alberto Vavassori|nm0532489:Pablo Machado|nm3943332:Horacio Vay|nm3197351:Javier Pedersoli|nm0236628:Héctor Drachtman|nm6850009:María Rosa López Ottonello|nm0181300:Rita Cortese|nm1600802:Julieta Zylberberg|nm1320600:César Bordón|nm6850010:Juan Santiago Linari|nm0768614:Leonardo Sbaraglia
tt0015864,The Gold Rush,1925,8.1,95,90,nm0000122:Charles Chaplin|nm0841501:Mack Swain|nm0615306:Tom Murray|nm0074788:Henry Bergman|nm0906618:Malcolm Waite|nm0354913:Georgia Hale|nm1033900:Jack Adams|nm1027682:Frank Aderias|nm1027683:Leona Aderias|nm0012447:Lillian Adrian|nm0021025:Sam Allen|nm1035034:Claude Anderson|nm0037161:Harry Arras|nm0042317:Albert Austin|nm0064675:F.J. Beauregard|nm1028059:Marta Belfort|nm1033941:William Bell|nm1028111:Francis Bernhardt
tt0978762,Mary and Max.,2009,8.1,92,72,nm0001057:Toni Collette|nm0000450:Philip Seymour Hoffman|nm0051509:Eric Bana|nm0402032:Barry Humphries|nm1814260:Christopher Massey|nm8784422:Oliver Marks|nm8784423:Daisy Kocher|nm10928013:Daniel Marks|nm0400635:Hamish Hughes|nm17253400:Dan Doherty|nm0287054:Julie Forsyth|nm10928014:Mandy Mao|nm3370641:Patrick McCabe|nm0254178:Adam Elliot|nm10928015:Mr. Peck|nm3369388:Michael James Allen|nm0614107:Bill Murphy|nm1993815:Shaun Patten
tt0015324,Sherlock Jr.,1924,8.2,45,,nm0000036:Buster Keaton|nm0570230:Kathryn McGuire|nm0444172:Joe Keaton|nm0175068:Erwin Connelly|nm0186440:Ward Crane|nm0175075:Jane Connelly|nm0204639:George Davis|nm0213009:Doris Deane|nm1537375:Christine Francis|nm0386808:Betsy Ann Hisle|nm0604813:Kewpie Morgan|nm0614730:Steve Murphy|nm0665874:John Patrick|nm0922068:Ford West
tt1950186,Ford v Ferrari,2019,8.1,152,81,nm0000354:Matt Damon|nm0000288:Christian Bale|nm1256532:Jon Bernthal|nm1495520:Caitríona Balfe|nm0524197:Josh Lucas|nm7415871:Noah Jupe|nm0504832:Tracy Letts|nm0320969:Remo Girone|nm0571964:Ray McKinnon|nm0270625:JJ Feild|nm1481829:Jack McMullen|nm0969364:Corrado Invernizzi|nm2006513:Joe Williamson|nm2870406:Ian Harding|nm0201178:Christopher Darga|nm3399212:Shawn Law|nm1556504:Emil Beheshti|nm0696093:Darrin Prescott
tt0046268,Le salaire de la peur,1955,8.1,156,85,nm0598971:Yves Montand|nm0889024:Charles Vanel|nm0886870:Peter van Eyck|nm0525793:Folco Lulli|nm0167243:Véra Clouzot|nm0875630:William Tubbs|nm0603916:Darío Moreno|nm0221782:Jo Dest|nm0148294:Antonio Centa|nm0209759:Luis De Lima|nm0343039:Grégoire Gromoff|nm1099210:Josep Palau i Fabre|nm0269283:Faustini|nm0782157:Seguna|nm0529587:Darling Légitimus|nm1014418:René Baranger|nm0269485:Charles Fawcett|nm0403634:Pat Hurst
tt0031679,Mr. Smith Goes to Washington,1939,8.1,129,73,nm0000071:James Stewart|nm0000795:Jean Arthur|nm0001647:Claude Rains|nm0036427:Edward Arnold|nm0452128:Guy Kibbee|nm0593775:Thomas Mitchell|nm0657874:Eugene Pallette|nm0094135:Beulah Bondi|nm0912478:H.B. Warner|nm0002503:Harry Carey|nm0021667:Astrid Allwyn|nm0232766:Ruth Donnelly|nm0593372:Grant Mitchell|nm0356004:Porter Hall|nm0436225:H.V. Kaltenborn|nm0485272:Charles Lane|nm0914246:Pierre Watkin|nm0254424:Dick Elliott
tt0017925,The General,1927,8.1,78,,nm0000036:Buster Keaton|nm0533045:Marion Mack|nm0147070:Glen Cavender|nm0267650:Jim Farley|nm0089162:Frederick Vroom|nm1070961:Frank Barnes|nm0807667:Charles Henry Smith|nm0444172:Joe Keaton|nm0232592:Mike Donlin|nm0623189:Tom Nawn|nm1542198:Henry Baird|nm1542266:Joe Bricher|nm0117131:Jimmy Bryant|nm1538452:Sergeant Bukowski|nm1538716:C.C. Cruson|nm1542369:Jack Dempster|nm0271902:Keith Fennell|nm0277595:Budd Fine
tt0077416,The Deer Hunter,1979,8.1,183,90,nm0000134:Robert De Niro|nm0000686:Christopher Walken|nm0001030:John Cazale|nm0001698:John Savage|nm0000658:Meryl Streep|nm0001169:George Dzundza|nm0039625:Chuck Aspegren|nm0831471:Shirley Stoler|nm0017377:Rutanya Alda|nm0782132:Pierre Segui|nm0438306:Mady Kaplan|nm0942195:Amy Wright|nm0353024:Mary Ann Haenel|nm0476369:Richard Kuss|nm0341055:Joe Grifasi|nm0173012:Christopher Colombi Jr.|nm0439785:Victoria Karnafel|nm0769137:Jack Scardino
tt0047296,On the Waterfront,1954,8.1,108,91,nm0000008:Marlon Brando|nm0001500:Karl Malden|nm0002011:Lee J. Cobb|nm0001768:Rod Steiger|nm0377416:Pat Henning|nm0002063:Leif Erickson|nm0922599:James Westerfield|nm0301977:Tony Galento|nm0561157:Tami Mauriello|nm0357910:John F. Hamilton|nm0374939:John Heldabrand|nm0094036:Rudy Bond|nm0085737:Don Blackman|nm0444426:Arthur Keegan|nm0800047:Abe Simon|nm0001693:Eva Marie Saint|nm0000842:Martin Balsam|nm0074636:Dan Bergin
tt3315342,Logan,2017,8.1,137,77,nm0413168:Hugh Jackman|nm0001772:Patrick Stewart|nm6748436:Dafne Keen|nm2933542:Boyd Holbrook|nm0580351:Stephen Merchant|nm0735300:Elizabeth Rodriguez|nm0001290:Richard E. Grant|nm0005113:Eriq La Salle|nm0005264:Elise Neal|nm7875835:Quincy Fouse|nm2029684:Al Coronel|nm0302740:Frank Gallegos|nm2346179:Anthony Escobar|nm1274545:Reynaldo Gallegos|nm3170830:Krzysztof Soszynski|nm2961388:Stephen Dunlevy|nm0076780:Daniel Bernhardt|nm1173297:Ryan Sturz
tt0046438,Tôkyô monogatari,1972,8.1,137,100,nm0753479:Chishû Ryû|nm0383261:Chieko Higashiyama|nm0945522:Sô Yamamura|nm0361697:Setsuko Hara|nm0837503:Haruko Sugimura|nm0594381:Kuniko Miyake|nm0434593:Kyôko Kagawa|nm0867391:Eijirô Tôno|nm0620206:Nobuo Nakamura|nm0651506:Shirô Ôsaka|nm0864797:Hisao Toake|nm0619147:Teruko Nagaoka|nm0757299:Mutsuko Sakura|nm0847204:Toyo Takahashi|nm0008384:Tôru Abe|nm1011740:Sachiko Mitani|nm0613565:Zen Murase|nm0605280:Mitsuhiro Môri
tt0075148,Rocky,1976,8.1,120,70,nm0000230:Sylvester Stallone|nm0001735:Talia Shire|nm0949350:Burt Young|nm0001835:Carl Weathers|nm0580565:Burgess Meredith|nm0203076:Thayer David|nm0818874:Joe Spinell|nm0303729:Jimmy Gambina|nm0049852:Bill Baldwin|nm0759299:Al Silvani|nm0578622:George Memmoli|nm0504694:Jodi Letizia|nm0507115:Diana Lewis|nm0641197:George O'Hanlon|nm0140890:Larry Carroll|nm0789976:Stan Shaw|nm0792421:Don Sherman|nm0762294:Billy Sands
tt1895587,Spotlight,2015,8.1,129,93,nm0749263:Mark Ruffalo|nm0000474:Michael Keaton|nm1046097:Rachel McAdams|nm0000630:Liev Schreiber|nm0805476:John Slattery|nm0195421:Brian d'Arcy James|nm0001804:Stanley Tucci|nm0830588:Elena Wohl|nm0025255:Gene Amoroso|nm0614921:Doug Murray|nm0568823:Sharon McFarlane|nm0792177:Jamey Sheridan|nm0400223:Neal Huff|nm0001082:Billy Crudup|nm0448302:Robert B. Kennedy|nm0614926:Duane Murray|nm4313226:Brian Chamberlain|nm1644112:Michael Cyril Creighton
tt0041959,The Third Man,1950,8.1,104,97,nm0000080:Orson Welles|nm0001072:Joseph Cotten|nm0885098:Alida Valli|nm0002145:Trevor Howard|nm0405977:Paul Hörbiger|nm0222074:Ernst Deutsch|nm0690691:Erich Ponto|nm0108040:Siegfried Breuer|nm0088177:Hedwig Bleibtreu|nm0496866:Bernard Lee|nm0405035:Wilfrid Hyde-White|nm0036319:Nelly Arno|nm0037393:Jack Arrow|nm0043751:Harold Ayer|nm1000409:Harry Belcher|nm0081275:Leo Bieber|nm0083280:Paul Birch|nm0090796:Martin Boddey
tt0050986,Smultronstället,1959,8.1,92,88,nm0803705:Victor Sjöström|nm0000761:Bibi Andersson|nm0862026:Ingrid Thulin|nm0085038:Gunnar Björnstrand|nm0454247:Jullan Kindahl|nm0839212:Folke Sundquist|nm0084761:Björn Bjelfvenstam|nm0927711:Naima Wifstrand|nm0112560:Gunnel Broström|nm0294892:Gertrud Fridh|nm0752211:Sif Ruud|nm0803561:Gunnar Sjöberg|nm0001884:Max von Sydow|nm0294882:Åke Fridell|nm0635241:Yngve Nordwall|nm0803689:Per Sjöstrand|nm0678469:Gio Petré|nm0511458:Gunnel Lindblom
tt0325980,Pirates of the Caribbean: The Curse of the Black Pearl,2003,8.1,143,63,nm0000136:Johnny Depp|nm0001691:Geoffrey Rush|nm0089217:Orlando Bloom|nm0461136:Keira Knightley|nm0202603:Jack Davenport|nm0000596:Jonathan Pryce|nm0034305:Lee Arenberg|nm0188871:Mackenzie Crook|nm1400933:Damian O'Hare|nm1099016:Giles New|nm0055845:Angus Barnett|nm0047549:David Bailie|nm1400913:Michael Berry Jr.|nm0802280:Isaac C. Singleton Jr.|nm0573618:Kevin McNally|nm0262125:Treva Etienne|nm0757855:Zoe Saldaña|nm0801838:Guy Siner
tt0088247,The Terminator,1984,8.1,107,84,nm0000216:Arnold Schwarzenegger|nm0000157:Linda Hamilton|nm0000299:Michael Biehn|nm0934902:Paul Winfield|nm0000448:Lance Henriksen|nm0001685:Rick Rossovich|nm0609477:Bess Motta|nm0091286:Earl Boen|nm0588241:Dick Miller|nm0770974:Shawn Schepps|nm0449534:Bruce M. Kerner|nm0173372:Franco Columbu|nm0000200:Bill Paxton|nm0422460:Brad Rearden|nm0859921:Brian Thompson|nm0936537:William Wisher|nm0296045:Ken Fritz|nm0643254:Tom Oberhaus
tt26548265,Maharaja,2024,8.4,141,,nm4043111:Vijay Sethupathi|nm0440604:Anurag Kashyap|nm1952830:Mamta Mohandas|nm0836991:Natarajan Subramaniam|nm1366317:Abhirami|nm11882661:Divya Bharathi|nm2670388:Singampuli|nm4725798:Aruldoss|nm6106368:Munishkanth|nm16217009:Sachana Namidass|nm10653793:Vinod Sagar|nm1416276:Manigandan|nm6678945:Kaalaiyan|nm5877625:Lizzie Antony|nm14001135:Mullai Arasi|nm0707300:Bharathiraja|nm1597868:Thenappan P.L.|nm11112751:Poovaiyar
tt0118715,The Big Lebowski,1998,8.1,117,71,nm0000313:Jeff Bridges|nm0000422:John Goodman|nm0000194:Julianne Moore|nm0000114:Steve Buscemi|nm0399663:David Huddleston|nm0000450:Philip Seymour Hoffman|nm0005346:Tara Reid|nm0600657:Philip Moon|nm0671032:Mark Pellegrino|nm0001780:Peter Stormare|nm0281359:Flea|nm0901024:Torsten Voges|nm0319541:Jimmie Dale Gilmore|nm0444940:Jack Kehler|nm0001806:John Turturro|nm0393841:James G. Hoosier|nm0502458:Carlos Leon|nm0123738:Terrence Burton
tt0113247,La haine,1996,8.1,98,,nm0001993:Vincent Cassel|nm0468003:Hubert Koundé|nm0846548:Saïd Taghmaoui|nm0315760:Abdel Ahmed Ghili|nm0813217:Solo|nm0597384:Joseph Momo|nm0712205:Héloïse Rauth|nm0906682:Rywka Wajsbrot|nm0009318:Olga Abrego|nm0479360:Laurent Labasse|nm0300404:Choukri Gabteni|nm0069945:Nabil Ben Mhamed|nm0536095:Benoît Magimel|nm0629202:Médard Niang|nm0543963:Arash Mansour|nm0099375:Abdel-Moulah Boujdouni|nm0900116:Mathilde Vitry|nm0605992:Christian Moro
tt0050976,Det sjunde inseglet,1958,8.1,96,88,nm0001884:Max von Sydow|nm0085038:Gunnar Björnstrand|nm0252345:Bengt Ekerot|nm0691555:Nils Poppe|nm0000761:Bibi Andersson|nm0318676:Inga Gill|nm0361458:Maud Hansson|nm0484736:Inga Landgré|nm0511458:Gunnel Lindblom|nm0025940:Bertil Anderberg|nm0252244:Anders Ek|nm0294882:Åke Fridell|nm0648056:Gunnar Olsson|nm0833324:Erik Strandmark|nm0018092:Siv Aleros|nm0034023:Sten Ardenstam|nm0039483:Harry Asklund|nm0071422:Benkt-Åke Benktsson
tt3170832,Room,2016,8.1,118,86,nm0488953:Brie Larson|nm5016878:Jacob Tremblay|nm0108703:Sean Bridgers|nm0187724:Wendy Crewson|nm3223622:Sandy McMaster|nm0330438:Matt Gordon|nm0115760:Amanda Brugel|nm0684187:Joe Pingue|nm0000260:Joan Allen|nm4523607:Zarrin Darnell-Martin|nm0031679:Cas Anvar|nm0000513:William H. Macy|nm1495664:Jee-Yun Lee|nm2325851:Randal Edwards|nm1328749:Justin Mader|nm0836380:Ola Sturik|nm2162499:Rodrigo Fernandez-Stoll|nm0642688:Rory O'Shea
tt15097216,Jai Bhim,2021,8.6,164,,nm1421814:Suriya|nm7934649:Lijo Mol Jose|nm8904193:Manikandan K.|nm8135195:Rajisha Vijayan|nm0695177:Prakash Raj|nm3559559:Rao Ramesh|nm5626435:Guru Somasundaram|nm2132667:M.S. Bhaskar|nm1957308:V. Jayaprakash|nm9115333:Sibi Thomas|nm0369696:Ilavarasu|nm13081194:Jayarao|nm4261031:Sujatha Sivakumar|nm6046815:Ravi Venkatraman|nm5422703:Tamizh|nm9103142:Supergood Subramani|nm8682290:Bala Hasan|nm12567686:Raja Rani Pandian
tt0395169,Hotel Rwanda,2005,8.1,121,79,nm0000332:Don Cheadle|nm0645683:Sophie Okonedo|nm0001618:Joaquin Phoenix|nm1796730:Xolani Mali|nm0239221:Desmond Dube|nm0434444:Hakeem Kae-Kazim|nm0450961:Tony Kgoroge|nm1566587:Rosie Motene|nm1791933:Neil McCarthy|nm0803225:Mabutho 'Kid' Sithole|nm0000560:Nick Nolte|nm0596350:Fana Mokoena|nm0623505:Jeremiah Ndlovu|nm1800621:Lebo Mashile|nm0529014:Antonio David Lyons|nm0452009:Leleti Khumalo|nm1801406:Kgomotso Seitshohlo|nm1800766:Lerato Mokgotho
tt0091763,Platoon,1987,8.1,120,92,nm0000221:Charlie Sheen|nm0000297:Tom Berenger|nm0000353:Willem Dafoe|nm0202966:Keith David|nm0001845:Forest Whitaker|nm0005331:Francesco Quinn|nm0001143:Kevin Dillon|nm0001525:John C. McGinley|nm0426047:Reggie Johnson|nm0608601:Mark Moses|nm0323108:Corey Glover|nm0000136:Johnny Depp|nm0669868:Chris Pedersen|nm0651431:Bob Orwig|nm0285579:Corkey Ford|nm0624623:David Neidorf|nm0002057:Richard Edson|nm0865302:Tony Todd
tt0036868,The Best Years of Our Lives,1947,8.1,170,93,nm0001485:Myrna Loy|nm0000763:Dana Andrews|nm0545298:Fredric March|nm0942863:Teresa Wright|nm0562920:Virginia Mayo|nm0640732:Cathy O'Donnell|nm0005994:Hoagy Carmichael|nm0751174:Harold Russell|nm0313438:Gladys George|nm0092129:Roman Bohnen|nm0172615:Ray Collins|nm0326809:Minna Gombell|nm0050019:Walter Baldwin|nm0168215:Steve Cochran|nm0010928:Dorothy Adams|nm0065975:Don Beddoe|nm0007408:Marlene Aames|nm0357111:Charles Halton
tt0381681,Before Sunset,2004,8.1,80,91,nm0000160:Ethan Hawke|nm0000365:Julie Delpy|nm0229943:Vernon Dobtcheff|nm1195302:Louise Lemoine Torrès|nm0667416:Rodolphe Pauly|nm1242048:Mariane Plasteig|nm1578895:Diabolo|nm1716305:Denis Evrard|nm0217817:Albert Delpy|nm0683531:Marie Pillet
tt0059742,The Sound of Music,1965,8.1,172,63,nm0000267:Julie Andrews|nm0001626:Christopher Plummer|nm0662223:Eleanor Parker|nm0370821:Richard Haydn|nm0939931:Peggy Wood|nm0139642:Charmian Carr|nm0579991:Heather Menzies-Urich|nm0358749:Nicholas Hammond|nm0153750:Duane Chase|nm0142145:Angela Cartwright|nm0877504:Debbie Turner|nm0439001:Kym Karath|nm0496819:Anna Lee|nm0625675:Portia Nelson|nm0942220:Ben Wright|nm0874159:Daniel Truhitte|nm0889540:Norma Varden|nm0835698:Gilchrist Stuart
tt0070047,The Exorcist,1973,8.1,122,83,nm0000995:Ellen Burstyn|nm0001884:Max von Sydow|nm0000304:Linda Blair|nm0002011:Lee J. Cobb|nm0935345:Kitty Winn|nm0532290:Jack MacGowran|nm0588553:Jason Miller|nm0641780:William O'Malley|nm0382263:Barton Heyman|nm0557751:Peter Masterson|nm0771869:Rudolf Schündler|nm0678420:Gina Petrushka|nm0843367:Robert Symonds|nm0832407:Arthur Storch|nm0075900:Thomas Bermingham|nm0539518:Vasiliki Maliaros|nm0888937:Titos Vandis|nm0537089:John Mahon
tt0317705,The Incredibles,2004,8,115,90,nm0005266:Craig T. Nelson|nm0000168:Samuel L. Jackson|nm0000456:Holly Hunter|nm0005134:Jason Lee|nm0521861:Dominique Louis|nm0628599:Teddy Newton|nm0801548:Jean Sincere|nm1747568:Eli Fucile|nm1751233:Maeve Andrews|nm0001728:Wallace Shawn|nm1714016:Spencer Fox|nm0738918:Lou Romano|nm1750699:Wayne Canney|nm1102970:Sarah Vowell|nm1520974:Michael Bird|nm0001615:Elizabeth Peña|nm0524726:Bud Luckey|nm0083348:Brad Bird
tt1028532,Hachi: A Dog's Tale,2010,8.1,93,,nm0000152:Richard Gere|nm0000260:Joan Allen|nm0846480:Cary-Hiroyuki Tagawa|nm2105255:Sarah Roemer|nm0004517:Jason Alexander|nm0042805:Erick Avari|nm0568672:Davenia McFadden|nm2814595:Robbie Sublett|nm2902428:Kevin DeCoste|nm3102089:Rob Degnan|nm2918317:Tora Hallström|nm1983181:Donna Sorbello|nm2799207:Frank S. Aronson|nm3053127:Troy Doherty|nm3072916:Ian Sherman|nm0189663:Timothy Crowe|nm0313402:Denece Ryland|nm3907328:Blake Friedman
tt1979320,Rush,2013,8.1,123,74,nm0117709:Daniel Brühl|nm1165110:Chris Hemsworth|nm1312575:Olivia Wilde|nm0487884:Alexandra Maria Lara|nm0269419:Pierfrancesco Favino|nm0129464:David Calder|nm1754059:Natalie Dormer|nm0542118:Stephen Mangan|nm1605114:Christian McKay|nm0677944:Alistair Petrie|nm0722279:Julian Rhind-Tutt|nm0830479:Colin Stinton|nm1164098:Jamie de Courcey|nm0198022:Augusto Dallara|nm0130944:Ilario Calvo|nm0049346:Patrick Baladi|nm0516020:Vincent Riotta|nm0767340:Martin Savage
tt0032138,The Wizard of Oz,1939,8.1,102,92,nm0000023:Judy Garland|nm0604656:Frank Morgan|nm0001961:Ray Bolger|nm0481618:Bert Lahr|nm0355095:Jack Haley|nm0000992:Billie Burke|nm0002121:Margaret Hamilton|nm0335788:Charley Grapewin|nm0909930:Pat Walshe|nm0087404:Clara Blandick|nm1206094:Terry|nm1306574:The Singer Midgets|nm15576007:Gladys W. Allison|nm15576008:John Ballas|nm7573140:Franz Balluck|nm7573141:Josefine Balluck|nm16649597:Casper Balsam|nm0051453:John T. Bambury
tt0019254,La passion de Jeanne d'Arc,1928,8.1,114,98,nm0266029:Maria Falconetti|nm0798564:Eugene Silvain|nm0075551:André Berley|nm0776914:Maurice Schutz|nm0037625:Antonin Artaud|nm0800302:Michel Simon|nm0195956:Jean d'Yd|nm0712416:Louis Ravet|nm0527127:Armand Lurville|nm0036307:Jacques Arnna|nm0586184:Alexandre Mihalesco|nm0488216:Léon Larive|nm0043923:Jean Aymé|nm0054337:Camille Bardou|nm0196494:Gilbert Dacheux|nm0198078:Gilbert Dalleu|nm0216566:Paul Delauzac|nm0227329:Dimitri Dimitriev
tt0092005,Stand by Me,1986,8.1,89,75,nm0000696:Wil Wheaton|nm0000203:River Phoenix|nm0000397:Corey Feldman|nm0005278:Jerry O'Connell|nm0000662:Kiefer Sutherland|nm0797150:Casey Siemaszko|nm0727037:Gary Riley|nm0339562:Bradley Gregg|nm0646874:Jason Oliver Lipsett|nm0068382:Marshall Bell|nm0564589:Frances Lee McCain|nm0116483:Bruce Kirby|nm0111401:William Bronder|nm0063502:Scott Beach|nm0000377:Richard Dreyfuss|nm0000131:John Cusack|nm0842614:Madeleine Swift|nm1240453:Popeye
tt0476735,Babam ve Oglum,2005,8.2,112,,nm1002038:Çetin Tekindor|nm0476334:Fikret Kuskan|nm0406157:Hümeyra|nm2020015:Ege Tanman|nm0783072:Serif Sezer|nm1698738:Yetkin Dikinciler|nm1300254:Binnur Kaya|nm1734745:Mahmut Gökgöz|nm1869741:Nergis Çorakçi|nm0784000:Bilge Sen|nm1735048:Tuba Büyüküstün|nm1735332:Özge Özberk|nm0869290:Erdal Tosun|nm1669979:Halit Ergenç|nm9741456:Tugyan Akay Kavukçu|nm9741457:Ege Kaya|nm1795166:Muzaffer Demirel|nm9741458:Burak Akçakaya
tt5323662,Koe no katachi,2016,8.1,130,78,nm0997115:Miyu Irino|nm2977461:Saori Hayami|nm2976492:Aoi Yûki|nm2770525:Kenshô Ono|nm5689806:Yûki Kaneko|nm3426369:Yui Ishikawa|nm4751364:Megumi Han|nm1328326:Toshiyuki Toyonaga|nm3640154:Mayu Matsuoka|nm1726566:Sachiko Kojima|nm2435676:Hana Takeda|nm3877657:Fuminori Komatsu|nm0849431:Ikuko Tani|nm7292642:Elena Kamata|nm9018074:Ayano Hamaguchi|nm7584229:Ryûnosuke Watanuki|nm8932583:Ryô Nishitani|nm5680799:Takuya Masumoto
tt4016934,Ah-ga-ssi,2017,8.1,145,85,nm1195119:Kim Min-hee|nm1978402:Ha Jung-woo|nm2437361:Cho Jin-woong|nm0600668:Moon So-ri|nm3892241:Kim Tae-ri|nm1079857:Lee Yong-nyeo|nm8621196:Yoo Min-chae|nm6771561:Lee Dong-hwi|nm1390122:Kim Hae-sook|nm8621199:Lee Kyu-jung|nm7955709:Kim Si-eun|nm8621200:Ha Si-yeon|nm1133320:Rina Takagi|nm3796951:Won Geun-hee|nm8129612:Kim Jong-dae|nm12214775:Jang Han-sun|nm2491885:Kim Eun-yeong|nm12214776:Kim Ri-woo
tt0129167,The Iron Giant,1999,8.1,86,85,nm0547349:Eli Marienthal|nm0001065:Harry Connick Jr.|nm0000098:Jennifer Aniston|nm0004874:Vin Diesel|nm0304000:James Gammon|nm0001458:Cloris Leachman|nm0001520:Christopher McDonald|nm0001498:John Mahoney|nm0001826:M. Emmet Walsh|nm0029460:Jack Angel|nm0074036:Bob Bergen|nm0074834:Mary Kay Bergman|nm1520974:Michael Bird|nm0096828:Devon Cole Borisoff|nm0120309:Rodger Bumpass|nm0167139:Robert Clotworthy|nm0201373:Jennifer Darling|nm0251038:Zack Eginton
